_id,id,asset_id,location,alternative_name,type,accessible,hours,location_details,url,address,PostedDate,AssetName,Reason,Comments,Status,geometry
1,263,79231,Bellevue Square Park,Bellevue Square Park Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located at the east end of the playground.,https://www.toronto.ca/data/parks/prd/facilities/complex/263/index.html,5 Bellevue Ave,2024-09-23T19:53:05,Bellevue Square Park Washroom,Technical Issues,West washroom is open but east washroom is closed for repairs.,2,"{'type': 'MultiPoint', 'coordinates': [[-79.40211534000001, 43.65359563]]}"
2,4,45442,Colonel Danforth Park,Colonel Danforth Park Washroom,Washroom Building,Entrance at Grade,9 a.m. to 10 p.m.,Located on the pathway west of the parking lot.,https://www.toronto.ca/data/parks/prd/facilities/complex/4/index.html,73 Colonel Danforth Trl  ,2024-09-23T07:59:44,Colonel Danforth Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.16492968, 43.77715782]]}"
3,1079,29392,East Point Park,East Point Park Ken Morrish Softball Complex Washroom,Washroom Building,"Accessible Stall, Entrance at Grade",9 a.m. to 10 p.m.,Entrance is located on the outside of the Softball Complex.,https://www.toronto.ca/data/parks/prd/facilities/complex/1079/index.html,101 Copperfield Rd  ,2024-09-23T07:59:27,East Point Park Ken Morrish Softball Complex Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.16261168, 43.76026536]]}"
4,1094,29598,Port Union Village Common Park,Port Union Village Common Park Washroom,Washroom Building,"Accessible Stall, Entrance at Grade, Automatic Door Opener",9 a.m. to 10 p.m.,Located on the pathway between parking lot and the playground.,https://www.toronto.ca/data/parks/prd/facilities/complex/1094/index.html,105 Bridgend St  ,2024-09-23T07:59:13,Port Union Village Common Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.13477359999999, 43.77672534]]}"
5,522,29265,Adams Park,Adams Park West Fieldhouse Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located on the pathway west of the splash pad.,https://www.toronto.ca/data/parks/prd/facilities/complex/522/index.html,2 Rozell Rd  ,2024-09-23T07:58:53,Adams Park West Fieldhouse Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.1468689, 43.792179319999995]]}"
6,1061,29384,E.T. Seton Park,E.T. Seton Park Washroom,Washroom Building,"Accessible Stall, Entrance at Grade",9 a.m. to 10 p.m.,Located on the pathway between the north parking lot and archery range.,https://www.toronto.ca/data/parks/prd/facilities/complex/1061/index.html,73 Thorncliffe Park Dr  ,2024-09-23T07:03:22,E.T. Seton Park Washroom,Maintenance/Repairs,Portable washrooms are available on site until repairs are complete.,2,"{'type': 'MultiPoint', 'coordinates': [[-79.33740437, 43.70942662]]}"
7,78,29354,June Rowlands Park,June Rowlands Park Washroom,Washroom Building,Entrance at Grade,9 a.m. to 10 p.m.,Located along Davisville Avenue southwest of the sports field.,https://www.toronto.ca/data/parks/prd/facilities/complex/78/index.html,220 Davisville Ave  ,2024-09-22T12:00:31,June Rowlands Park Washroom,Maintenance/Repairs,One urinal temporarily out of service in Men's washroom. ,2,"{'type': 'MultiPoint', 'coordinates': [[-79.38818857, 43.700286670000004]]}"
8,284,29596,Perth Square Park,Perth Square Park Washroom ,Washroom Building,"Accessible Stall, Entrance at Grade",9 a.m. to 10 p.m.,Located on the pathway west of the playground.,https://www.toronto.ca/data/parks/prd/facilities/complex/284/index.html,350 Perth Ave  ,2024-09-17T07:25:38,Perth Square Park Washroom ,Under Construction,None,0,"{'type': 'MultiPoint', 'coordinates': [[-79.45295042, 43.66397273]]}"
9,1074,36442,Humber Bay Park West,Humber Bay Park West Washroom,Washroom Building,"Accessible Stall, Entrance at Grade, Child Change Table",9 a.m. to 10 p.m.,Located on the west side of the parking lot.,https://www.toronto.ca/data/parks/prd/facilities/complex/1074/index.html,2225 Lake Shore Blvd  W ,2024-09-16T11:58:05,Humber Bay Park West Washroom,Technical Issues,Power outage,0,"{'type': 'MultiPoint', 'coordinates': [[-79.48051239, 43.61953924]]}"
10,276,13677,Topham Park,Topham Park Community Centre and Clubhouse Washroom ,Washroom Building,,9 a.m. to 10 p.m.,Entrance is located on the outside of the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/276/index.html,181 Westview Blvd  ,2024-09-13T00:13:42,Topham Park Community Centre and Clubhouse Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.30690823, 43.71078337]]}"
11,2024,29689,Toronto Islands - Toronto Island Park,Toronto Islands - Ferry Dock Washroom,Washroom Building,"Accessible Stall, Entrance at Grade, Child Change Table",None,Located at the west side of the ferry dock plaza.,https://www.toronto.ca/data/parks/prd/facilities/complex/2024/index.html,9 Queens Quay  W ,2024-09-11T10:29:25,Toronto Islands - Ferry Dock Washroom,None,Urinals in men's washroom turned off due to water seeping from pipes.  Men's washroom open,2,"{'type': 'MultiPoint', 'coordinates': [[-79.37907425, 43.62231261]]}"
12,1508,74844,Humberline Park,Humberline Park Washroom ,Washroom Building,"Accessible Stall, Entrance at Grade, Automatic Door Opener, Child Change Table, Adult Change Table",9 a.m. to 10 p.m.,Located on the pathway next to the playground.,https://www.toronto.ca/data/parks/prd/facilities/complex/1508/index.html,32 Humberline Dr  ,2024-09-09T11:22:19,Humberline Park Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.61579573, 43.731516619999994]]}"
13,320,347,Esther Shiner Stadium,Esther Shiner Stadium Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located at the main entrance to the stadium.,https://www.toronto.ca/data/parks/prd/facilities/complex/320/index.html,5720 Bathurst St  ,2024-09-08T15:27:05,Esther Shiner Stadium Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.44546332, 43.776042960000005]]}"
14,131,1840,Memorial Park - North York,Memorial Park Washroom,Washroom Building,"Entrance Access Ramp, Automatic Door Opener",9 a.m. to 10 p.m.,Entrance is located on the outside of the Larry Grossman Forest Hill Memorial Arena.,https://www.toronto.ca/data/parks/prd/facilities/complex/131/index.html,340 Chaplin Cres  ,2024-09-07T15:11:06,Memorial Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.42066596, 43.704549820000004]]}"
15,2725,29698,Toronto Islands - Centre Island,Toronto Islands - Centre Island West Pier Washroom,Washroom Building,"Accessible Stall, Entrance at Grade",None,Located in the building on the west side of the entrance to the pier.,https://www.toronto.ca/data/parks/prd/facilities/complex/2725/index.html,9 Queens Quay  W ,2024-09-06T11:47:44,Toronto Islands - Centre Island West Pier Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.3725951, 43.61669106]]}"
16,128,32902,Little Norway Park,Little Norway Park Washroom,Washroom Building,"Accessible Stall, Entrance at Grade",9 a.m. to 7:30 p.m.,Located north of the wading pool.,https://www.toronto.ca/data/parks/prd/facilities/complex/128/index.html,659 Queens Quay  W ,2024-09-05T06:35:21,Little Norway Park Washroom,Emergency Response,Homeless encampments make it too dangerous for public and damage done daily if left open.  Portable washrooms on site.,0,"{'type': 'MultiPoint', 'coordinates': [[-79.39838792, 43.63404546]]}"
17,71,29638,Sir Casimir Gzowski Park,Sir Casimir Gzowski Park Fieldhouse Washroom ,Washroom Building,"Accessible Stall, Entrance at Grade",9 a.m. to 10 p.m.,"Located on the pathway from the east end of the parking lot to the boardwalk, across from the playground.",https://www.toronto.ca/data/parks/prd/facilities/complex/71/index.html,2001 Lake Shore Blvd  W ,2024-09-05T06:32:29,Sir Casimir Gzowski Park Fieldhouse Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.46576904, 43.63513752]]}"
18,74,29443,Harbour Square Park,Harbour Square Park Lands Fieldhouse Washroom,Washroom Building,"Accessible Stall, Entrance at Grade",9 a.m. to 10 p.m.,Located in fieldhouse southwest of the entrance to the Jack Layton Ferry Terminal.,https://www.toronto.ca/data/parks/prd/facilities/complex/74/index.html,25 Queens Quay W ,2024-09-03T07:28:54,Harbour Square Park Lands Fieldhouse Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.3758139, 43.64008423]]}"
19,733,29600,Prairie Drive Park,Prairie Drive Park Washroom ,Washroom Building,Entrance at Grade,9 a.m. to 10 p.m.,Located on the pathway between parking lot and the playground.,https://www.toronto.ca/data/parks/prd/facilities/complex/733/index.html,101 Pharmacy Ave  ,2024-08-30T13:12:58,Prairie Drive Park Washroom ,Maintenance/Repairs,"Women's hand dryer not working, repair is process.",2,"{'type': 'MultiPoint', 'coordinates': [[-79.28394728, 43.697219430000004]]}"
20,557,29298,Blantyre Park,Blantyre Park Fieldhouse Washroom,Washroom Building,Entrance at Grade,9 a.m. to 10 p.m.,"Located next to the parking lot, west of the baseball diamond.",https://www.toronto.ca/data/parks/prd/facilities/complex/557/index.html,180 Fallingbrook Rd  ,2024-08-30T12:56:30,Blantyre Park Fieldhouse Washroom,"Men's Washroom Closed, Women's Washroom Open",Men's closed due to repairs.,2,"{'type': 'MultiPoint', 'coordinates': [[-79.2811334, 43.682279040000004]]}"
21,87,29379,Dufferin Grove Park,Dufferin Grove Sports Field Washroom,Washroom Building,"Accessible Stall, Entrance at Grade",9 a.m. to 10 p.m.,Located in the grassy area west of the sports field.,https://www.toronto.ca/data/parks/prd/facilities/complex/87/index.html,875 Dufferin St  ,2024-08-28T15:24:18,Dufferin Grove Sports Field Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.43219567, 43.657052889999996]]}"
22,343,29612,Riverdale Park East,Riverdale Park East Fieldhouse Washroom ,Washroom Building,Entrance at Grade,9 a.m. to 10 p.m.,Located in the fieldhouse at the south end of the park.,https://www.toronto.ca/data/parks/prd/facilities/complex/343/index.html,550 Broadview Ave  ,2024-08-27T23:35:14,Riverdale Park East Fieldhouse Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.35550582, 43.66772754]]}"
23,149,93642,Sherwood Park,Sherwood Park Washroom ,Washroom Building,,9 a.m. to 10 p.m.,Located on the east side of the splash pad. ,https://www.toronto.ca/data/parks/prd/facilities/complex/149/index.html,190 Sherwood Ave  ,2024-08-22T14:23:37,Sherwood Park Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.38705153, 43.71718225]]}"
24,468,29376,Downsview Dells Park,Downsview Dells Park South Washroom ,Washroom Building,Entrance at Grade,9 a.m. to 10 p.m.,Located east of the second parking lot on the south side of the park road.,https://www.toronto.ca/data/parks/prd/facilities/complex/468/index.html,2515 Jane St  ,2024-08-20T13:59:21,Downsview Dells Park South Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.49599924, 43.73542591]]}"
25,629,1908,Cedarvale Park,Phil White Arena Washroom,Washroom Building,,9 a.m. to 10 p.m.,Entrance is located on the outside of Phil White Arena.,https://www.toronto.ca/data/parks/prd/facilities/complex/629/index.html,443 Arlington Ave  ,2024-08-20T10:03:27,Phil White Arena Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.43144289, 43.69127915]]}"
26,196,36482,Christie Pits Park,Christie Pits Park Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located north of the wading pool.,https://www.toronto.ca/data/parks/prd/facilities/complex/196/index.html,750 Bloor St  W ,2024-08-19T10:56:27,Christie Pits Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.42070512, 43.664824089999996]]}"
27,481,29589,Northwood Park,Northwood Park Washroom ,Washroom Building,"Accessible Stall, Entrance at Grade",9 a.m. to 10 p.m.,"Located on the pathway 100 metres north of the parking lot, near Picnic Site #2.",https://www.toronto.ca/data/parks/prd/facilities/complex/481/index.html,140 Stilecroft Dr  ,2024-08-19T08:28:31,Northwood Park Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.49686636, 43.74763687]]}"
28,468,29375,Downsview Dells Park,Downsview Dells Park North Washroom,Washroom Building,,9 a.m. to 10 p.m.,"Located across from Picnic Site #3, east of the last parking lot.",https://www.toronto.ca/data/parks/prd/facilities/complex/468/index.html,2515 Jane St  ,2024-08-19T08:27:23,Downsview Dells Park North Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.50093668, 43.73662343]]}"
29,492,32745,Wilket Creek Park,Wilket Creek Park Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located in the washroom building along main park road 0.5 km from Leslie Street.,https://www.toronto.ca/data/parks/prd/facilities/complex/492/index.html,1100 Leslie St  ,2024-08-17T23:31:49,Wilket Creek Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.35300257, 43.721409390000005]]}"
30,393,29729,Wells Hill Park,Wells Hill Park Washroom ,Washroom Building,"Accessible Stall, Entrance at Grade, Entrance Access Ramp",9 a.m. to 10 p.m.,Located in the southwest area of the park next to the playground.,https://www.toronto.ca/data/parks/prd/facilities/complex/393/index.html,145 Hilton Ave  ,2024-08-16T11:26:57,Wells Hill Park Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.41634327000001, 43.6823371]]}"
31,1449,79459,Don Valley Brick Works,Don Valley Brick Works Washroom ,Washroom Building,,9 a.m. to 10 p.m.,Located in the western building along the pathway into the park.,https://www.toronto.ca/data/parks/prd/facilities/complex/1449/index.html,550 Bayview Ave  ,2024-08-15T12:28:20,Don Valley Brick Works Washroom ,Maintenance/Repairs,None,0,"{'type': 'MultiPoint', 'coordinates': [[-79.36642253, 43.68437785]]}"
32,543,29661,Thomson Memorial Park,Thomson Memorial Park South Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located in the south washroom building of the park. ,https://www.toronto.ca/data/parks/prd/facilities/complex/543/index.html,1005 Brimley Rd  ,2024-08-15T10:32:30,Thomson Memorial Park South Washroom,Maintenance/Repairs,Accessible washroom is closed for repairs ,2,"{'type': 'MultiPoint', 'coordinates': [[-79.25523249, 43.75759412]]}"
33,31,28882,Alexandra Park,Harry R. Gairey Outdoor Rink Washroom,Washroom Building,Entrance at Grade,View outdoor rink hours,Located in the rink building at the west end of the outdoor ice rinks.,https://www.toronto.ca/data/parks/prd/facilities/complex/31/index.html,275 Bathurst St  ,2024-08-12T10:17:09,Alexandra Park Harry R. Gairey Outdoor Rink Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.40455591999999, 43.6513412]]}"
34,241,29716,Trinity Bellwoods Park,Trinity Bellwoods Park North Baseball Diamond Washroom ,Washroom Building,"Accessible Stall, Entrance at Grade, Child Change Table",9 a.m. to 10 p.m.,Located on the pathway north of the outdoor ice rink.,https://www.toronto.ca/data/parks/prd/facilities/complex/241/index.html,790 Queen St  W ,2024-08-11T22:43:26,Trinity Bellwoods Park North Baseball Diamond Washroom ,Maintenance/Repairs,Womenâs accessible cubicle temporarily unavailable.,2,"{'type': 'MultiPoint', 'coordinates': [[-79.41368713, 43.649534730000006]]}"
35,29,29656,Taylor Creek Park,Taylor Creek Park Washroom,Washroom Building,"Accessible Stall, Entrance at Grade",9 a.m. to 10 p.m.,Located on the pathway east of the parking lot.,https://www.toronto.ca/data/parks/prd/facilities/complex/29/index.html,260 Dawes Rd  ,2024-08-11T10:10:20,Taylor Creek Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.29838937, 43.69664426]]}"
36,402,29358,Dentonia Park Golf Course,Dentonia Park Golf Course Washroom,Washroom Building,,9 a.m. to 10 p.m.,"Located at the north side of the TTC station (Victoria Park), 50 metres east of the main entrance.",https://www.toronto.ca/data/parks/prd/facilities/complex/402/index.html,781 Victoria Park Ave  ,2024-08-10T12:41:40,Dentonia Park Golf Course Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.28881695, 43.69551105]]}"
37,543,29660,Thomson Memorial Park,Thomson Memorial Park North Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located in the north washroom building of the park.,https://www.toronto.ca/data/parks/prd/facilities/complex/543/index.html,1005 Brimley Rd  ,2024-08-06T15:31:39,Thomson Memorial Park North Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.25506082999999, 43.75907419]]}"
38,668,41662,Glamorgan Park,Glamorgan Park Washroom,Washroom Building,Entrance at Grade,9 a.m. to 10 p.m.,Located next to the splash pad.,https://www.toronto.ca/data/parks/prd/facilities/complex/668/index.html,50 Antrim Cres  ,2024-08-06T15:29:59,Glamorgan Park Washroom,Maintenance/Repairs,Menâs washroom closed,2,"{'type': 'MultiPoint', 'coordinates': [[-79.28808876, 43.77259489]]}"
39,295,29286,Bickford Park,Bickford Park Washroom,Washroom Building,"Accessible Stall, Entrance at Grade, Child Change Table",9 a.m. to 10 p.m.,Located at the south end of the park next to dog off-leash area and the baseball diamond.,https://www.toronto.ca/data/parks/prd/facilities/complex/295/index.html,400 Grace St  ,2024-08-06T13:54:57,Bickford Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.41804098, 43.66036425]]}"
40,514,29388,Earlscourt Park,Earlscourt Park Washroom,Washroom Building,"Accessible Stall, Entrance Access Ramp",9 a.m. to 10 p.m.,Located in the building next to the splash pad.,https://www.toronto.ca/data/parks/prd/facilities/complex/514/index.html,1200 Lansdowne Ave  ,2024-08-03T10:03:00,Earlscourt Park Washroom,Maintenance/Repairs,"The accessible washroom is still closed for repairs. Men's and women's washroom are open. Sink in the universal washroom is undergoing repair. Please use the sinks in the men's or women's washrooms. 
",2,"{'type': 'MultiPoint', 'coordinates': [[-79.45156528, 43.67414466]]}"
41,181,29351,Rennie Park,Rennie Park David H. Williams Washroom,Washroom Building,,View facility hours,Located in the rink building west of the outdoor ice rink.,https://www.toronto.ca/data/parks/prd/facilities/complex/181/index.html,1 Rennie Terr  ,2024-08-02T13:42:45,Rennie Park David H. Williams Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.47379389999999, 43.64417038]]}"
42,2,29300,Bluffer's Park,Bluffer's Park East Washroom,Washroom Building,"Accessible Stall, Entrance at Grade",9 a.m. to 10 p.m.,Located on a pathway between the east parking lot and the beach.,https://www.toronto.ca/data/parks/prd/facilities/complex/2/index.html,1 Brimley Rd  S ,2024-07-30T12:38:02,Bluffer's Park East Washroom,Maintenance/Repairs,Men's and Women's washrooms closed for maintenance. Should only be down for 3 hours.,2,"{'type': 'MultiPoint', 'coordinates': [[-79.22743337, 43.71303079]]}"
43,87,28888,Dufferin Grove Park,Dufferin Grove Park Outdoor Rink Washroom,Washroom Building,,View outdoor rink hours,Located on the west side of the outdoor ice rinks.,https://www.toronto.ca/data/parks/prd/facilities/complex/87/index.html,875 Dufferin St,2024-07-29T10:46:44,Dufferin Grove Park Outdoor Rink Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.43358384999999, 43.657023259999995]]}"
44,445,29755,Woburn Avenue Playground,Woburn Avenue Playground Washroom ,Washroom Building,"Accessible Stall, Entrance at Grade, Child Change Table",9 a.m. to 10 p.m.,Located south of the playground.,https://www.toronto.ca/data/parks/prd/facilities/complex/445/index.html,75 Woburn Ave  ,2024-07-28T13:45:05,Woburn Avenue Playground Washroom ,Maintenance/Repairs,28 July 24 -- sink in ladies washroom is clogged. A service request has been issued. Washroom remains open. ,2,"{'type': 'MultiPoint', 'coordinates': [[-79.40586813, 43.72734116]]}"
45,196,28886,Christie Pits Park,Christie Pits Park Sid Smith Outdoor Rink Washroom,Washroom Building,,View outdoor rink hours,Located in the Sid Smith rink building located south of the ice rink,https://www.toronto.ca/data/parks/prd/facilities/complex/196/index.html,750 Bloor St  W ,2024-07-28T11:20:00,Christie Pits Park Sid Smith Outdoor Rink Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.42236977, 43.66514161]]}"
46,379,32743,McCleary Park,McCleary Park Washroom,Washroom Building,"Entrance at Grade, Entrance Access Ramp, Automatic Door Opener",9 a.m. to 10 p.m.,"Located between the baseball diamonds, next to Lake Shore Boulevard.",https://www.toronto.ca/data/parks/prd/facilities/complex/379/index.html,755 Lake Shore Blvd  E ,2024-07-27T11:51:42,McCleary Park Washroom,Maintenance/Repairs," 
1 Stall in  womenâs washroom remains closed due to flooding issue 
Stall will  reopen once plumbers resolve the issue ",2,"{'type': 'MultiPoint', 'coordinates': [[-79.34069398, 43.65338408]]}"
47,117,36489,Eglinton Park,Eglinton Park Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located in the centre of the park south of the sports fields. ,https://www.toronto.ca/data/parks/prd/facilities/complex/117/index.html,200 Eglinton Ave  W ,2024-07-22T23:32:16,Eglinton Park Washroom,Maintenance/Repairs,Left sink in ladies washroom is not operational. Service request was issued. Both men's and ladies washrooms remain open. ,2,"{'type': 'MultiPoint', 'coordinates': [[-79.40549905, 43.70826165]]}"
48,26,36503,Serena Gundy Park,Serena Gundy Park Washroom ,Washroom Building,"Accessible Stall, Entrance at Grade",9 a.m. to 10 p.m.,Located on the park pathway across from Picnic Site #1.,https://www.toronto.ca/data/parks/prd/facilities/complex/26/index.html,58 Rykert Cres  ,2024-07-22T07:43:24,Serena Gundy Park Washroom ,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.35703861, 43.718625450000005]]}"
49,11,30891,G. Ross Lord Park,G. Ross Lord Park Hidden Trail Washroom,Washroom Building,None,9 a.m. to 10 p.m.,Located at the entrance of the park from Hidden Trail.,https://www.toronto.ca/data/parks/prd/facilities/complex/11/index.html,4801 Dufferin St  ,2024-07-19T17:40:40,G. Ross Lord Park Hidden Trail Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.45540924, 43.78046956]]}"
50,659,29453,Hendon Park,Hendon Park Tennis Clubhouse Washroom,Washroom Building,None,9 a.m. to 10 p.m.,"Located on the pathway between the tennis courts, baseball diamond and playground.",https://www.toronto.ca/data/parks/prd/facilities/complex/659/index.html,50 Hendon Ave  ,2024-07-19T13:53:33,Hendon Park Tennis Clubhouse Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.4213229, 43.78126056]]}"
51,77,29511,High Park,High Park Parkside Drive Washroom,Washroom Building,"Accessible Stall, Entrance at Grade, Automatic Door Opener, Child Change Table",9 a.m. to 10 p.m.,Located near the Parkside Drive entrance.,https://www.toronto.ca/data/parks/prd/facilities/complex/77/index.html,1873 Bloor St  W ,2024-07-19T13:51:11,High Park Parkside Drive Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.45722165, 43.64441385]]}"
52,1429,13061,Power House Recreation Centre,Power House Recreation Centre Washroom,Washroom Building,,View outdoor rink hours,Located in the Community Centre.,https://www.toronto.ca/data/parks/prd/facilities/complex/1429/index.html,65 Colonel Samuel Smith Park Dr  ,2024-07-19T07:32:17,Power House Recreation Centre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.51534371999999, 43.59352445]]}"
53,6,13591,Marie Curtis Park,Marie Curtis Park Beach Washroom,Washroom Building,"Accessible Stall, Child Change Table",9 a.m. to 10 p.m.,Located at the south end of the park close to the beach and creek mouth.,https://www.toronto.ca/data/parks/prd/facilities/complex/6/index.html,2 Forty Second St  ,2024-07-19T07:31:41,Marie Curtis Park Beach Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.54142374, 43.58573804]]}"
54,28,1981,Sunnybrook Park,Sunnybrook Park Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located in the washroom building.,https://www.toronto.ca/data/parks/prd/facilities/complex/28/index.html,1132 Leslie St  ,2024-07-17T14:37:23,Sunnybrook Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.36275387, 43.72292259]]}"
55,817,32862,Queensway Park Rink and Trail,Queensway Outdoor Rink Washroom,Washroom Building,,9 a.m. to 10 p.m.,Entrance is located on the outside of the outdoor ice rink building.,https://www.toronto.ca/data/parks/prd/facilities/complex/817/index.html,1 Third St  ,2024-07-17T09:40:44,Queensway Outdoor Rink Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.50632687, 43.626434759999995]]}"
56,641,1000000030,Godstone Park,Godstone Park Portable Toilet,Portable Toilet,,None,"Located on the pathway off Godstone Road, near the playground.",https://www.toronto.ca/data/parks/prd/facilities/complex/641/index.html,45 Godstone Rd  ,2024-07-17T08:35:00,Godstone Park Portable Toilet,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.34816208000001, 43.784059389999996]]}"
57,2595,1000000049,Shawnee Park,Shawnee Park Portable Toilet,Portable Toilet,,None,Located south of the tennis courts.,https://www.toronto.ca/data/parks/prd/facilities/complex/2595/index.html,81 Shawnee Cir  ,2024-07-17T08:34:08,Shawnee Park Portable Toilet,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.33858513, 43.79701661]]}"
58,22,29622,Rowntree Mills Park,Rowntree Mills Park Washroom,Washroom Building,"Accessible Stall, Entrance at Grade",9 a.m. to 10 p.m.,Located on a pathway between Rowntree Mill Road and the second parking lot.,https://www.toronto.ca/data/parks/prd/facilities/complex/22/index.html,155 Rowntree Mill Rd  ,2024-07-17T06:18:09,Rowntree Mills Park Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.5778917, 43.75219004]]}"
59,1053,28885,Campbell Avenue Park,Campbell Avenue Park Outdoor Rink Washroom,Washroom Building,,9 a.m. to 10 p.m.,Entrance is located on the outside of the outdoor ice rink building.,https://www.toronto.ca/data/parks/prd/facilities/complex/1053/index.html,225 Campbell Ave  ,2024-07-16T17:09:22,Campbell Avenue Playground Outdoor Rink Washroom,Technical Issues,No power,0,"{'type': 'MultiPoint', 'coordinates': [[-79.44851598999999, 43.66293404]]}"
60,1101,32882,Silverbirch Boat House,Silverbirch Boat House Washroom,Washroom Building,"Entrance at Grade, Entrance Access Ramp",9 a.m. to 10 p.m.,Located at the east end of the boardwalk.,https://www.toronto.ca/data/parks/prd/facilities/complex/1101/index.html,2 Silver Birch Ave  ,2024-07-15T12:46:11,Silverbirch Boat House Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.28472318, 43.67032614]]}"
61,519,29280,Bellbury Park,Bellbury Park Tennis Club Washroom,Washroom Building,"Accessible Stall, Entrance at Grade, Child Change Table",9 a.m. to 10 p.m.,Located on the north side of the tennis courts next to the parking lot.,https://www.toronto.ca/data/parks/prd/facilities/complex/519/index.html,55 Van Horne Ave  ,2024-07-13T11:07:17,Bellbury Park Tennis Club Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.36093863, 43.78447053]]}"
62,167,28895,Ramsden Park,Ramsden Park Outdoor Rink Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located at the west end of the outdoor ice rink.,https://www.toronto.ca/data/parks/prd/facilities/complex/167/index.html,1020 Yonge St  ,2024-07-12T11:47:20,Ramsden Park Outdoor Rink Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.39223623000001, 43.67618904]]}"
63,378,29567,MacGregor Playground,MacGregor Playground Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located in the fieldhouse.,https://www.toronto.ca/data/parks/prd/facilities/complex/378/index.html,346 Lansdowne Ave  ,2024-07-12T09:28:59,MacGregor Playground Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.44180549000001, 43.653123210000004]]}"
64,337,5787,Earl Bales Park,Earl Bales Park Barry Zukerman Amphitheatre Washroom,Washroom Building,,9 a.m. to 10 p.m.,Located in the amphitheatre.,https://www.toronto.ca/data/parks/prd/facilities/complex/337/index.html,4169 Bathurst St  ,2024-07-11T22:44:37,Earl Bales Park Barry Zukerman Amphitheatre Washroom,None,None,1,"{'type': 'MultiPoint', 'coordinates': [[-79.43275401, 43.754119610000004]]}"
